rule_id,class_label
2341799812,Propagate
2341912498,Propagate
2342331444,Propagate
2343292475,Propagate
2343440088,Propagate
2344356437,Chaotic
2344390187,Stable
2344613434,Propagate
2344946542,Propagate
2345221030,Propagate
2345620385,Complex
2346222575,Complex
2346806955,Chaotic
2347621138,Chaotic
2347675694,Propagate
2348567554,Propagate
2348641044,Propagate
2349143398,Chaotic
2350172733,Propagate
2350548790,Complex
2350632678,Propagate
2351059104,Homogeneous
2351399498,Chaotic
2351980402,Stable
2352537620,Homogeneous
2352784304,Homogeneous
2353092123,Chaotic
2353372386,Propagate
2353401984,Homogeneous
2354678843,Chaotic
2355028102,Propagate
2356229759,Chaotic
2357227648,Homogeneous
2357697923,Propagate
2357984118,Chaotic
2358880404,Chaotic
2359974269,Chaotic
2360524447,Propagate
2360605969,Chaotic
2360960464,Complex
2361171911,Propagate
2361388464,Propagate
2361415024,Stable
2361870266,Chaotic
2361976328,Homogeneous
2362646960,Stable
2363318951,Complex
2363629219,Propagate
2363900493,Propagate
2364094007,Chaotic
2364164368,Homogeneous
2364846963,Chaotic
2365754024,Homogeneous
2365835550,Chaotic
2367199917,Chaotic
2367301342,Chaotic
2367665472,Chaotic
2367668531,Chaotic
2367685226,Propagate
2369449369,Complex
2370397977,Propagate
2370467256,Complex
2370788647,Propagate
2370996465,Stable
2371435631,Chaotic
2371661524,Stable
2371901750,Complex
2373077218,Propagate
2373170160,Stable
2374697825,Chaotic
2374729524,Propagate
2375497951,Chaotic
2376004153,Chaotic
2376066489,Propagate
2376077463,Propagate
2376087131,Chaotic
2376506896,Propagate
2376658660,Stable
2377148230,Chaotic
2378097579,Propagate
2378187784,Homogeneous
2378256258,Propagate
2378451873,Propagate
2378969312,Homogeneous
2379074819,Propagate
2381183483,Propagate
2381518774,Propagate
2381978100,Propagate
2381998678,Chaotic
2382117960,Homogeneous
2382156667,Propagate
2382218665,Propagate
2382545568,Homogeneous
2382571023,Propagate
2383484979,Stable
2384073200,Stable
2384463652,Propagate
2384507464,Homogeneous
2384629928,Homogeneous
2385077585,Chaotic
2385587787,Chaotic
2385845315,Chaotic
2386160789,Chaotic
2386177424,Homogeneous
2386707167,Chaotic
2386815992,Chaotic
2387006772,Stable
2387104291,Propagate
2388550720,Homogeneous
2389007937,Complex
2389798482,Chaotic
2390028002,Chaotic
2390419887,Chaotic
2391723977,Propagate
2391972982,Complex
2392080953,Chaotic
2392145580,Chaotic
2392198792,Homogeneous
2392208225,Chaotic
2392419911,Propagate
2392776866,Complex
2393539576,Propagate
2393593479,Chaotic
2393639475,Complex
2394039673,Chaotic
2394088240,Homogeneous
2394422671,Complex
2394578244,Complex
2394838641,Chaotic
2395133532,Propagate
2395618457,Chaotic
2395757536,Propagate
2396049910,Propagate
2396905421,Propagate
2397518535,Chaotic
2397554836,Complex
2397724680,Homogeneous
2400098537,Propagate
2400126244,Propagate
2400149023,Stable
2400356360,Homogeneous
2400565848,Chaotic
2401856838,Stable
2402550944,Homogeneous
2403101801,Chaotic
2403745882,Propagate
2403937317,Chaotic
2404371152,Propagate
2404681399,Propagate
2406130873,Complex
2407675605,Complex
2408740339,Chaotic
2408928576,Propagate
2409076656,Chaotic
2409251499,Chaotic
2409355216,Propagate
2409688047,Propagate
2409723925,Propagate
2409872254,Propagate
2410287840,Homogeneous
2410496947,Propagate
2410529190,Propagate
2410703381,Propagate
2411057787,Chaotic
2411226340,Propagate
2411294230,Chaotic
2412025215,Chaotic
2412849381,Chaotic
2413111536,Chaotic
2414108708,Propagate
2414598301,Propagate
2414742788,Propagate
2415789275,Propagate
2416324096,Homogeneous
2416608493,Propagate
2417245312,Homogeneous
2417377633,Chaotic
2417448369,Complex
2418039268,Stable
2418295464,Homogeneous
2418532116,Chaotic
2419030854,Complex
2419217659,Stable
2420052982,Chaotic
2420318698,Complex
2421763716,Propagate
2422230882,Complex
2422845171,Chaotic
2422857996,Chaotic
2422901807,Propagate
2423022309,Propagate
2423875630,Complex
2424045110,Chaotic
2424266885,Propagate
2424870528,Homogeneous
2425019735,Propagate
2425735185,Chaotic
2426439365,Propagate
2427187263,Propagate
2427327155,Propagate
2427631155,Propagate
2427665108,Propagate
2427904498,Stable
2428220959,Chaotic
2428243618,Propagate
2428737269,Stable
2428916262,Propagate
2428976596,Stable
2429043084,Chaotic
2430052924,Chaotic
2430210617,Stable
2430642523,Chaotic
2430646623,Complex
2430661792,Stable
2430737050,Propagate
2430986565,Complex
2431345439,Complex
2431501127,Propagate
2431794380,Complex
2432494624,Homogeneous
2433339189,Propagate
2434147968,Homogeneous
2434594777,Propagate
2434610622,Chaotic
2434892279,Complex
2435041905,Stable
2435416972,Chaotic
2435484384,Homogeneous
2435560335,Propagate
2435602060,Propagate
2436019774,Complex
2436779490,Chaotic
2438648334,Complex
2438891849,Propagate
2438957359,Chaotic
2439556242,Propagate
2440844654,Chaotic
2441638737,Chaotic
2442244963,Propagate
2443591516,Chaotic
2443845792,Homogeneous
2444111718,Chaotic
2444288473,Propagate
2444725646,Propagate
2445418688,Homogeneous
2446347392,Homogeneous
2446477436,Propagate
2446555916,Complex
2446699172,Chaotic
2446737272,Chaotic
2447482040,Stable
2447485590,Chaotic
2449167891,Chaotic
2449243993,Propagate
2449483289,Chaotic
2449986783,Propagate
2451441368,Stable
2451528959,Complex
2451576465,Complex
2452611418,Chaotic
2453435172,Complex
2454402828,Chaotic
2454490190,Propagate
2455079406,Chaotic
2455190352,Stable
2455293273,Propagate
2455335414,Stable
2455379968,Homogeneous
2455798368,Homogeneous
2455852189,Chaotic
2456389272,Chaotic
2456472103,Propagate
2457435073,Chaotic
2458077954,Propagate
2458220879,Chaotic
2458407512,Stable
2459311380,Complex
2460757097,Complex
2461239495,Chaotic
2462189936,Stable
2463107000,Propagate
2463265221,Stable
2464266779,Chaotic
2465509901,Propagate
2465528240,Propagate
2465587067,Complex
2466034956,Stable
2466445946,Propagate
2466559098,Chaotic
2466662588,Chaotic
2466923557,Chaotic
2466932217,Complex
2468798461,Propagate
2469464385,Chaotic
2469955592,Homogeneous
2470461357,Chaotic
2471167203,Complex
2471600880,Stable
2471791504,Propagate
2472159360,Homogeneous
2472279899,Propagate
2472487690,Propagate
2472571231,Chaotic
2472676453,Chaotic
2473028098,Complex
2474810179,Propagate
2474961963,Chaotic
2475070224,Propagate
2476426797,Chaotic
2476556588,Complex
2477374068,Complex
2478020690,Propagate
2478286982,Complex
2478764371,Chaotic
2479139008,Homogeneous
2479708607,Propagate
2479852674,Propagate
2479991967,Chaotic
2481481505,Propagate
2481789566,Chaotic
2482860596,Stable
2483666076,Propagate
2484063048,Complex
2484167908,Complex
2485116338,Propagate
2485125698,Propagate
2485432021,Complex
2485465043,Chaotic
2485975693,Propagate
2486438403,Complex
2486770120,Chaotic
2487560384,Propagate
2488511380,Chaotic
2489177256,Complex
2489250532,Stable
2489852792,Propagate
2490751945,Chaotic
2491015654,Chaotic
2491268634,Chaotic
2491550214,Propagate
2492236308,Homogeneous
2492467984,Homogeneous
2492725920,Chaotic
2493197802,Chaotic
2493613917,Chaotic
2493734264,Chaotic
2494570688,Homogeneous
2494863812,Propagate
2495438243,Chaotic
2495568570,Chaotic
2495824721,Propagate
2496187456,Homogeneous
2496218024,Complex
2496924025,Propagate
2497391030,Chaotic
2497450376,Propagate
2497631711,Propagate
2497762234,Stable
2497919791,Chaotic
2499040231,Chaotic
2499821888,Propagate
2500127570,Chaotic
2501199527,Chaotic
2501859536,Complex
2502036000,Homogeneous
2503059419,Propagate
2503362035,Chaotic
2504640817,Stable
2505131809,Propagate
2505185286,Chaotic
2505793355,Chaotic
2506254832,Chaotic
2506853388,Propagate
2507422331,Chaotic
2507748499,Complex
2508314041,Propagate
2508577514,Complex
2508601974,Chaotic
2509023674,Chaotic
2509582875,Chaotic
2510239022,Chaotic
2510666490,Chaotic
2510672617,Chaotic
2510777721,Chaotic
2511054943,Chaotic
2512059256,Chaotic
2512721587,Chaotic
2512780184,Chaotic
2513267376,Chaotic
2513971584,Propagate
2514438520,Propagate
2514901909,Chaotic
2514951093,Chaotic
2515108626,Complex
2515525596,Propagate
2515900611,Propagate
2516716467,Propagate
2517121447,Chaotic
2518314016,Homogeneous
2519217950,Chaotic
2519622502,Complex
2520117361,Stable
2520366645,Complex
2520647050,Chaotic
2520844384,Propagate
2520878317,Propagate
2521673791,Propagate
2521699997,Propagate
2522147743,Chaotic
2522322789,Chaotic
2522607583,Complex
2522887177,Chaotic
2523601252,Chaotic
2523991377,Chaotic
2524657292,Complex
2525594123,Propagate
2525790393,Complex
2526032273,Propagate
2526299691,Chaotic
2526723200,Homogeneous
2526766690,Chaotic
2527331058,Complex
2527332478,Complex
2527696207,Chaotic
2528054762,Chaotic
2528479489,Complex
2528792923,Chaotic
2529209502,Chaotic
2530849533,Propagate
2530876844,Chaotic
2531397850,Propagate
2531757634,Complex
2532256470,Chaotic
2532695062,Chaotic
2533126989,Chaotic
2533867799,Complex
2534468499,Propagate
2534805646,Propagate
2536146025,Chaotic
2536507584,Homogeneous
2536631321,Complex
2537948841,Chaotic
2541055799,Chaotic
2541188823,Chaotic
2542010464,Homogeneous
2542043832,Stable
2542160120,Propagate
2543036302,Complex
2543040948,Complex
2544659112,Stable
2544800441,Propagate
2545123557,Propagate
2545425986,Chaotic
2545583450,Chaotic
2545870868,Chaotic
2545925448,Chaotic
2546533191,Chaotic
2547424832,Propagate
2548715949,Chaotic
2548845248,Homogeneous
2550399650,Propagate
2550839368,Homogeneous
2551109677,Complex
2551791743,Stable
2551869669,Complex
2552256061,Chaotic
2552407436,Chaotic
2552548853,Complex
2552638227,Chaotic
2553310002,Propagate
2553440342,Complex
2553604680,Propagate
2554222592,Homogeneous
2555656321,Chaotic
2555694670,Propagate
2556243094,Propagate
2556394039,Chaotic
2556450712,Propagate
2557100495,Complex
2557124450,Chaotic
2557265605,Propagate
2557448229,Complex
2559321289,Propagate
2559667529,Propagate
2559793292,Propagate
2560345306,Propagate
2560466250,Propagate
2561557300,Propagate
2562124269,Propagate
2562254028,Propagate
2563196714,Chaotic
2563359049,Propagate
2564048552,Propagate
2565843774,Propagate
2565979390,Stable
2566475346,Propagate
2566601552,Complex
2567398021,Chaotic
2567665414,Propagate
2567881183,Complex
2567896541,Propagate
2568547910,Propagate
2570648697,Complex
2571500881,Stable
2572447412,Propagate
2572866792,Chaotic
2574307168,Complex
2575044279,Chaotic
2575464372,Chaotic
2575816265,Chaotic
2576503228,Stable
2576669870,Complex
2576914647,Propagate
2577175851,Chaotic
2577223852,Propagate
2577292019,Chaotic
2577543536,Propagate
2578440755,Complex
2578748240,Propagate
2579307635,Complex
2580536880,Chaotic
2581176085,Chaotic
2582752348,Chaotic
2583216832,Homogeneous
2583391942,Complex
2585340572,Chaotic
2585498270,Chaotic
2585559856,Homogeneous
2585650756,Complex
2586027232,Propagate
2586318003,Complex
2586349879,Chaotic
2586461570,Propagate
2586716644,Chaotic
2586807905,Chaotic
2587131924,Homogeneous
2587367267,Chaotic
2587530597,Chaotic
2587824830,Propagate
2588533053,Chaotic
2588597556,Propagate
2588792728,Complex
2588961076,Homogeneous
2589101736,Homogeneous
2590022608,Propagate
2590141969,Chaotic
2590150718,Complex
2590346397,Chaotic
2590765536,Stable
2590950133,Propagate
2591840177,Complex
2592073592,Chaotic
2592930364,Propagate
2592983555,Chaotic
2593601554,Stable
2593673937,Stable
2594482304,Homogeneous
2595976361,Chaotic
2596127502,Stable
2596198215,Chaotic
2596502653,Chaotic
2596532645,Propagate
2596733517,Propagate
2597451803,Stable
2597724331,Complex
2598257684,Homogeneous
2598592256,Propagate
2602232341,Chaotic
2602289301,Chaotic
2603382153,Chaotic
2603647189,Propagate
2603648680,Homogeneous
2603753030,Chaotic
2604000119,Complex
2604103159,Chaotic
2604114475,Stable
2604167266,Stable
2604496061,Chaotic
2605301030,Chaotic
2605591588,Propagate
2605598806,Propagate
2607260921,Chaotic
2607324296,Complex
2608108101,Chaotic
2608995754,Chaotic
2609168304,Chaotic
2609196220,Chaotic
2610243404,Chaotic
2611098881,Propagate
2611742552,Chaotic
2613016697,Complex
2613129285,Propagate
2613532193,Complex
2613918657,Complex
2614179758,Chaotic
2614356356,Propagate
2615083895,Propagate
2615507143,Chaotic
2615799509,Propagate
2616151193,Propagate
2616197747,Stable
2616696136,Chaotic
2617538616,Propagate
2617681611,Propagate
2617747281,Chaotic
2617781542,Propagate
2618314311,Propagate
2618343483,Stable
2618344818,Stable
2619370826,Propagate
2619461631,Chaotic
2620283102,Propagate
2620297035,Complex
2620311513,Chaotic
2620312598,Propagate
2620671760,Homogeneous
2621033341,Chaotic
2621354709,Chaotic
2621534950,Stable
2621961454,Propagate
2622229543,Propagate
2622647183,Chaotic
2622890036,Homogeneous
2623358983,Propagate
2624237192,Homogeneous
2624718582,Chaotic
2624834335,Chaotic
2625401719,Chaotic
2625994552,Propagate
2626086732,Propagate
2626469564,Propagate
2626765363,Chaotic
2627079793,Chaotic
2627086016,Homogeneous
2627135980,Propagate
2627529228,Propagate
2627613696,Homogeneous
2627782133,Stable
2627854262,Propagate
2627940233,Propagate
2628012816,Homogeneous
2628044840,Homogeneous
2629339026,Propagate
2630133856,Homogeneous
2630592869,Chaotic
2630765406,Propagate
2631206968,Complex
2631321682,Complex
2632107528,Homogeneous
2633270079,Chaotic
2634413111,Propagate
2634739243,Propagate
2634802703,Complex
2635506407,Chaotic
2635508776,Homogeneous
2635616935,Chaotic
2635641446,Chaotic
2636647831,Propagate
2637625897,Propagate
2638070944,Propagate
2639068594,Propagate
2640036903,Chaotic
2640479702,Chaotic
2640531767,Chaotic
2640996910,Chaotic
2641344919,Chaotic
2641619937,Propagate
2642808384,Homogeneous
2643616431,Chaotic
2643786002,Propagate
2643970575,Propagate
2644046965,Stable
2644106279,Propagate
2644206129,Chaotic
2644522146,Propagate
2644765089,Chaotic
2645323395,Chaotic
2648658366,Propagate
2648738107,Complex
2649358005,Propagate
2649389906,Chaotic
2650174611,Chaotic
2650886688,Propagate
2651968205,Chaotic
2656078198,Complex
2656086594,Propagate
2656522106,Propagate
2656930821,Propagate
2657151279,Chaotic
2657973555,Chaotic
2659704908,Propagate
2659891328,Homogeneous
2660223333,Complex
2660933507,Propagate
2661423272,Homogeneous
2661635754,Chaotic
2662013865,Propagate
2662207528,Homogeneous
2663011001,Propagate
2663471072,Stable
2664437599,Propagate
2664486875,Propagate
2664750081,Complex
2664750358,Propagate
2665720874,Propagate
2665789844,Propagate
2666481691,Chaotic
2666707262,Complex
2666748487,Propagate
2667292043,Propagate
2667858669,Complex
2668517008,Stable
2668616333,Propagate
2669688875,Propagate
2670103031,Chaotic
2670270248,Chaotic
2670573696,Propagate
2670821442,Propagate
2672514770,Complex
2672573305,Propagate
2673141208,Chaotic
2673745036,Propagate
2673890455,Propagate
2674192109,Propagate
2674744443,Propagate
2675705165,Propagate
2676432103,Chaotic
2676878743,Propagate
2679054718,Complex
2679528317,Chaotic
2679945821,Stable
2680330106,Stable
2680745957,Propagate
2680916756,Propagate
2681130947,Propagate
2681670374,Propagate
2683400260,Propagate
2684434594,Chaotic
2684512043,Propagate
2684603688,Stable
2685012752,Homogeneous
2685643886,Chaotic
2685651012,Propagate
2686108127,Propagate
2686110098,Chaotic
2686566602,Propagate
2686591792,Homogeneous
2686641851,Propagate
2686942143,Chaotic
2686949625,Propagate
2688025927,Chaotic
2688579282,Stable
2689095970,Complex
2689480199,Propagate
2690011144,Homogeneous
2690050560,Homogeneous
2690319398,Complex
2690798729,Chaotic
2691377634,Propagate
2691487276,Propagate
2691864041,Complex
2691970395,Stable
2691972939,Chaotic
2692081959,Complex
2692123003,Complex
2692533552,Homogeneous
2692691025,Stable
2692803961,Stable
2693154955,Propagate
2693985578,Chaotic
2694075897,Propagate
2694520974,Propagate
2694860228,Chaotic
2694892192,Homogeneous
2694912057,Stable
2695292089,Chaotic
2695534171,Chaotic
2695925583,Chaotic
2696277345,Propagate
2696425411,Chaotic
2697075362,Propagate
2697241392,Homogeneous
2697661976,Chaotic
2697857211,Propagate
2697987614,Propagate
2698305085,Propagate
2698893663,Chaotic
2699225253,Chaotic
2699473360,Stable
2699609152,Homogeneous
2699987374,Propagate
2700053741,Propagate
2700914322,Propagate
2702021665,Complex
2702095617,Propagate
2702111271,Propagate
2702694318,Complex
2702772448,Chaotic
2703101246,Chaotic
2703448716,Chaotic
2703971449,Complex
2704332968,Stable
2704371639,Chaotic
2704821724,Propagate
2705482824,Homogeneous
2705925058,Chaotic
2706045803,Complex
2706417080,Complex
2707762420,Chaotic
2708080787,Chaotic
2708945251,Chaotic
2709639761,Chaotic
2709973220,Propagate
2710389246,Complex
2710566582,Complex
2710815922,Chaotic
2710833013,Chaotic
2710952589,Chaotic
2711258632,Homogeneous
2712022187,Chaotic
2712159788,Propagate
2712770370,Propagate
2713193320,Propagate
2713213913,Chaotic
2713272929,Stable
2715976288,Homogeneous
2717119854,Stable
2717246860,Stable
2717865041,Propagate
2718460279,Chaotic
2718861972,Homogeneous
2720194560,Homogeneous
2720983814,Propagate
2721027812,Complex
2721197029,Propagate
2721351340,Propagate
2721744688,Homogeneous
2721926191,Propagate
2724031273,Propagate
2724230947,Complex
2724524370,Complex
2724698567,Chaotic
2724834862,Complex
2724908400,Stable
2725455809,Propagate
2725599301,Propagate
2725643400,Homogeneous
2726275542,Complex
2726366186,Propagate
2726379588,Propagate
2726476794,Propagate
2726578576,Homogeneous
2727186488,Stable
2727198493,Propagate
2727210979,Propagate
2727617059,Propagate
2728244949,Propagate
2729039064,Propagate
2729336193,Chaotic
2729817240,Complex
2730170689,Chaotic
2730243887,Chaotic
2730413686,Complex
2730439848,Chaotic
2730500160,Homogeneous
2731008648,Complex
2731200655,Propagate
2731208384,Homogeneous
2731967252,Homogeneous
2732657093,Chaotic
2732893704,Homogeneous
2733508874,Propagate
2734252963,Stable
2735054062,Chaotic
2736215502,Chaotic
2736381108,Complex
2736463996,Stable
2737023214,Propagate
2737209502,Propagate
2737345121,Chaotic
2737925237,Chaotic
2738735023,Propagate
2738829220,Chaotic
2739073600,Homogeneous
2739178112,Homogeneous
2739629302,Chaotic
2739779525,Propagate
2739832140,Propagate
2740604535,Chaotic
2740896776,Homogeneous
2741431748,Chaotic
2741744321,Propagate
2741878874,Chaotic
2741964283,Chaotic
2742548209,Propagate
2742642885,Stable
2743262653,Chaotic
2743833531,Propagate
2744220825,Propagate
2744267175,Chaotic
2744814144,Homogeneous
2745106569,Propagate
2745853246,Chaotic
2746317213,Propagate
2746628921,Propagate
2747857707,Stable
2748177664,Propagate
2748778024,Chaotic
2749311038,Complex
2749546482,Propagate
2749920037,Stable
2750152584,Propagate
2750415569,Propagate
2750574613,Complex
2750949705,Complex
2752489321,Propagate
2752909971,Chaotic
2753338368,Homogeneous
2753984278,Propagate
2755090847,Chaotic
2755143093,Chaotic
2755485771,Complex
2756097152,Homogeneous
2756150364,Propagate
2756406324,Chaotic
2757065399,Chaotic
2757249074,Stable
2757285919,Complex
2757634975,Propagate
2757853239,Chaotic
2758533667,Propagate
2759029212,Complex
2759037047,Stable
2759102556,Propagate
2759799523,Stable
2760342083,Chaotic
2760509749,Chaotic
2760588734,Propagate
2760805478,Propagate
2761027762,Stable
2761283287,Propagate
2762813218,Propagate
2762869617,Chaotic
2763144500,Homogeneous
2763573132,Propagate
2764361937,Stable
2764491784,Homogeneous
2764839632,Stable
2765215425,Propagate
2765524608,Homogeneous
2766207957,Stable
2766498401,Chaotic
2766764680,Propagate
2766840384,Homogeneous
2767188452,Stable
2767218459,Chaotic
2767280166,Chaotic
2767891624,Homogeneous
2768331230,Complex
2769401562,Propagate
2770021192,Chaotic
2770021955,Chaotic
2770503545,Chaotic
2771090690,Complex
2771169029,Propagate
2772404776,Complex
2773800737,Propagate
2774131811,Chaotic
2774329091,Propagate
2774553743,Complex
2774926468,Propagate
2775320897,Propagate
2775522440,Propagate
2776011793,Chaotic
2776095040,Complex
2776155143,Chaotic
2776307793,Complex
2776358763,Chaotic
2776371300,Propagate
2776469985,Propagate
2776587795,Chaotic
2777439991,Complex
2778001772,Chaotic
2779800549,Complex
2779813793,Propagate
2781177100,Propagate
2781569954,Chaotic
2781645815,Complex
2781891923,Chaotic
2783290795,Stable
2783304667,Propagate
2783392022,Chaotic
2784070831,Propagate
2785013534,Propagate
2785318717,Complex
2785543612,Complex
2786000162,Propagate
2786069936,Homogeneous
2786439955,Propagate
2787122923,Chaotic
2788171424,Homogeneous
2788462200,Propagate
2788678546,Chaotic
2788966420,Homogeneous
2791027186,Chaotic
2791205006,Complex
2791232393,Complex
2791429066,Complex
2791527283,Propagate
2791733938,Chaotic
2792347639,Propagate
2793117221,Chaotic
2793693337,Chaotic
2794208153,Complex
2794340296,Propagate
2794588800,Homogeneous
2794634930,Propagate
2795155945,Complex
2796701515,Propagate
2798211967,Chaotic
2798221225,Complex
2798936003,Propagate
2798938773,Chaotic
2799084691,Chaotic
2799264931,Chaotic
2799477439,Propagate
2800400286,Stable
2800940984,Stable
2802163026,Propagate
2804200827,Chaotic
2804444491,Complex
2806569935,Complex
2806776416,Homogeneous
2806778971,Propagate
2807042347,Chaotic
2807688795,Propagate
2808111375,Chaotic
2808126794,Complex
2808651006,Chaotic
2808806886,Complex
2808837047,Chaotic
2809359067,Chaotic
2809474123,Chaotic
2809756430,Chaotic
2809843200,Homogeneous
2810361049,Chaotic
2810579766,Propagate
2810614336,Homogeneous
2811299409,Chaotic
2811481165,Chaotic
2811939242,Propagate
2812203089,Chaotic
2812264367,Propagate
2812868150,Chaotic
2812875821,Complex
2814522432,Homogeneous
2814744841,Chaotic
2815087637,Complex
2815136849,Chaotic
2815282013,Propagate
2816282311,Propagate
2816331395,Propagate
2816486592,Homogeneous
2816617924,Complex
2817036946,Propagate
2817747689,Complex
2817781773,Stable
2817851970,Propagate
2819377672,Homogeneous
2820704256,Homogeneous
2821809118,Propagate
2822072239,Chaotic
2822378317,Chaotic
2823064936,Propagate
2823157344,Stable
2823344485,Chaotic
2823396242,Chaotic
2824591060,Chaotic
2824629834,Chaotic
2824732618,Propagate
2825029040,Homogeneous
2825600644,Complex
2826210994,Propagate
2827053808,Stable
2827075539,Propagate
2827408416,Homogeneous
2827482666,Chaotic
2827653260,Propagate
2827954293,Chaotic
2828174868,Homogeneous
2828315996,Propagate
2828631136,Complex
2829742424,Propagate
2830117701,Chaotic
2830309370,Complex
2830668800,Homogeneous
2830724535,Complex
2830837469,Chaotic
2830872796,Propagate
2831163141,Propagate
2831371712,Propagate
2832216007,Chaotic
2832246620,Propagate
2832313186,Chaotic
2832443099,Propagate
2833420296,Homogeneous
2833608204,Propagate
2833703992,Stable
2834423953,Stable
2834597888,Homogeneous
2834693667,Complex
2834820954,Propagate
2834840884,Homogeneous
2835042727,Stable
2835092251,Chaotic
2836517266,Propagate
2836851831,Chaotic
2838475118,Complex
2838728018,Chaotic
2839653779,Chaotic
2839684823,Propagate
2839759520,Propagate
2839761208,Chaotic
2840091367,Chaotic
2840104345,Propagate
2840850985,Chaotic
2841120596,Complex
2841212515,Chaotic
2841282235,Chaotic
2842559242,Propagate
2842715617,Stable
2842834811,Chaotic
2843279845,Stable
2843598920,Stable
2844006192,Propagate
2844394842,Chaotic
2844613185,Chaotic
2844835196,Chaotic
2845172622,Propagate
2845656437,Chaotic
2845774616,Chaotic
2846045256,Propagate
2846701401,Chaotic
2846903957,Chaotic
2847416210,Chaotic
2847562279,Chaotic
2847588801,Chaotic
2848277575,Propagate
2848456412,Propagate
2848984049,Stable
2849227494,Propagate
2849232839,Propagate
2849264247,Chaotic
2849597815,Chaotic
2849633149,Propagate
2849673224,Homogeneous
2849747084,Propagate
2850162636,Propagate
2850521812,Chaotic
2850769498,Chaotic
2851005099,Propagate
2851230518,Stable
2851230840,Stable
2851248254,Chaotic
2851381331,Stable
2851428860,Chaotic
2851627982,Propagate
2851686578,Stable
2852879124,Propagate
2853032976,Propagate
2853782951,Chaotic
2853943714,Complex
2854112401,Complex
2854912884,Homogeneous
2855850145,Stable
2855856528,Homogeneous
2857017864,Homogeneous
2857145121,Complex
2858691636,Homogeneous
2858998886,Chaotic
2860421537,Propagate
2860631226,Chaotic
2860721142,Propagate
2860806075,Chaotic
2861448832,Homogeneous
2861673724,Propagate
2861838004,Homogeneous
2862088911,Propagate
2862278164,Homogeneous
2862755650,Propagate
2863762066,Propagate
2863923472,Homogeneous
2864059081,Chaotic
2864150425,Chaotic
2864224670,Chaotic
2864283209,Complex
2864457210,Complex
2864592032,Homogeneous
2864919970,Chaotic
2865679296,Propagate
2865972664,Chaotic
2866225861,Chaotic
2866503175,Chaotic
2866693552,Homogeneous
2866986614,Propagate
2867210646,Chaotic
2867224513,Propagate
2867346778,Chaotic
2867679966,Complex
2868418568,Homogeneous
2868450609,Complex
2868955710,Propagate
2869847630,Chaotic
2870076673,Propagate
2871608024,Propagate
2871644804,Propagate
2872790327,Complex
2873175348,Propagate
2873237671,Complex
2873549250,Complex
2874782074,Stable
2874811067,Propagate
2875303857,Chaotic
2875434141,Chaotic
2875755854,Chaotic
2876381872,Stable
2876451163,Complex
2877229210,Propagate
2877845160,Homogeneous
2878200540,Propagate
2878201524,Propagate
2878380452,Complex
2879716355,Propagate
2879815469,Propagate
2879926568,Propagate
2880327491,Chaotic
2880470868,Propagate
2881033995,Chaotic
2881036988,Propagate
2881316889,Propagate
2881831548,Propagate
2881910672,Chaotic
2882833139,Stable
2883223220,Propagate
2883362888,Homogeneous
2883461653,Propagate
2883473024,Homogeneous
2884166184,Homogeneous
2884184425,Chaotic
2884231765,Propagate
2884873529,Propagate
2884887548,Stable
2884980834,Propagate
2885078983,Propagate
2885234247,Propagate
2885888447,Propagate
2887158730,Chaotic
2887427412,Homogeneous
2887491767,Chaotic
2887681752,Propagate
2887984467,Chaotic
2888690298,Propagate
2889491487,Propagate
2889635392,Stable
2889654070,Chaotic
2889775885,Propagate
2890271536,Homogeneous
2890290243,Propagate
2890441481,Complex
2892078691,Chaotic
2892676733,Chaotic
2892808429,Propagate
2892828650,Propagate
2893022747,Stable
2893690781,Chaotic
2893930991,Propagate
2894564580,Propagate
2895464616,Propagate
2895512084,Homogeneous
2895918978,Propagate
2896089430,Chaotic
2896343368,Propagate
2896552701,Propagate
2896822068,Propagate
2897663136,Homogeneous
2897835137,Chaotic
2898400928,Stable
2899226693,Propagate
2899255380,Propagate
2899333128,Homogeneous
2899553904,Propagate
2900015820,Propagate
2901745586,Complex
2901796894,Propagate
2901943696,Homogeneous
2902233920,Propagate
2903019584,Homogeneous
2903588532,Propagate
2903669495,Propagate
2904020278,Propagate
2904788278,Complex
2904889240,Chaotic
2904917894,Chaotic
2904951976,Homogeneous
2905079199,Propagate
2905614687,Chaotic
2906402157,Chaotic
2907578994,Propagate
2908679980,Propagate
2909058412,Chaotic
2909184445,Chaotic
2909405439,Propagate
2909833856,Homogeneous
2910079104,Homogeneous
2910316591,Complex
2910976189,Propagate
2911789752,Stable
2912186143,Propagate
2912495118,Chaotic
2912895509,Propagate
2913897569,Propagate
2914074818,Propagate
2914087130,Chaotic
2914432230,Propagate
2914755669,Complex
2915020814,Propagate
2915781044,Propagate
2915983573,Chaotic
2916558752,Propagate
2916892179,Chaotic
2917831391,Propagate
2918508077,Propagate
2919471667,Propagate
2919660040,Homogeneous
2920184406,Propagate
2920298049,Chaotic
2920822701,Complex
2921656840,Homogeneous
2921794983,Propagate
2922294784,Homogeneous
2922644564,Propagate
2922826926,Propagate
2923252462,Chaotic
2923523486,Propagate
2923568800,Homogeneous
2924250367,Propagate
2924324336,Complex
2924385623,Propagate
2924496436,Homogeneous
2925755598,Chaotic
2925830144,Homogeneous
2926291050,Propagate
2926646169,Chaotic
2927923735,Propagate
